dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,1,0.037,0.039,0.0019,0.0012,0.0019,12.7363,519127.7,60066,0,0,3,67,1,0.020,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,2,0.037,0.036,0.0018,0.0011,0.0017,12.5800,549801.1,60066,0,0,3,69,1,0.021,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,3,0.035,0.041,0.0020,0.0012,0.0018,14.3593,485577.5,60066,0,0,3,69,1,0.021,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,4,0.036,0.042,0.0020,0.0012,0.0019,15.5783,475011.4,60066,0,0,3,71,1,0.020,167892,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,0,0.040,0.044,0.0021,0.0013,0.0032,14.3708,459697.6,31545,0,0,8,64,1,0.017,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,1,0.036,0.041,0.0020,0.0013,0.0026,12.7007,482952.6,31545,0,0,8,67,1,0.018,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,2,0.038,0.035,0.0017,0.0011,0.0019,11.4623,566015.3,31545,0,0,8,67,1,0.016,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,3,0.038,0.039,0.0019,0.0012,0.0020,13.4471,516575.4,31545,0,0,8,67,1,0.017,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,4,0.038,0.045,0.0022,0.0013,0.0035,14.1897,447110.9,31545,0,0,8,67,1,0.024,148292,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,0,0.037,0.020,0.0010,0.0010,0.0020,0.0871,980478.9,3051,0,0,8,52,1,0.019,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,1,0.042,0.024,0.0012,0.0012,0.0024,0.0271,834765.8,3051,0,0,8,52,1,0.021,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,2,0.038,0.028,0.0013,0.0014,0.0030,0.0265,723835.0,3051,0,0,8,52,1,0.023,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,3,0.038,0.019,0.0009,0.0009,0.0017,0.0947,1052661.4,3051,0,0,8,52,1,0.017,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,4,0.040,0.017,0.0008,0.0008,0.0018,0.0193,1182973.8,3051,0,0,8,52,1,0.016,130041,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,0,0.047,0.132,0.0064,0.0046,0.0139,22.4468,1519914.2,601731,0,0,14,90,1,0.058,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,1,0.042,0.134,0.0065,0.0054,0.0091,18.3820,1492317.7,601731,0,0,14,90,1,0.052,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,2,0.030,0.128,0.0062,0.0053,0.0089,12.9197,1561235.0,601731,0,0,14,90,1,0.054,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,3,0.027,0.129,0.0063,0.0047,0.0120,16.7995,1544931.3,601731,0,0,14,91,1,0.054,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,4,0.034,0.146,0.0071,0.0054,0.0126,21.2542,1370584.2,601731,0,0,14,91,1,0.052,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,0,0.044,0.117,0.0057,0.0042,0.0103,20.7435,1713960.2,311916,0,0,11,74,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,1,0.038,0.112,0.0055,0.0043,0.0100,14.9200,1792930.1,311916,0,0,11,75,1,0.025,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,2,0.031,0.109,0.0053,0.0040,0.0110,14.7236,1842544.4,311916,0,0,11,75,1,0.026,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,3,0.034,0.106,0.0052,0.0042,0.0092,13.2860,1882675.0,311916,0,0,11,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,4,0.033,0.125,0.0061,0.0051,0.0119,13.6269,1595722.0,311916,0,0,11,75,1,0.026,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,0,0.058,0.089,0.0044,0.0032,0.0151,0.0396,2255580.4,15003,0,0,12,54,1,0.012,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,1,0.034,0.053,0.0026,0.0020,0.0074,0.0786,3753162.8,15003,0,0,12,54,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,2,0.035,0.045,0.0022,0.0018,0.0059,0.0353,4461937.6,15003,0,0,12,54,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,3,0.034,0.047,0.0023,0.0020,0.0064,0.2147,4240919.3,15003,0,0,12,54,1,0.012,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,4,0.035,0.046,0.0022,0.0018,0.0065,0.0822,4381910.7,15003,0,0,12,54,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,0,0.047,0.125,0.0619,0.0435,0.1185,24.0813,1595205.8,601731,0,0,106,90,1,0.059,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,1,0.038,0.149,0.0732,0.0572,0.1108,21.1877,1343658.4,601731,0,0,106,90,1,0.060,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,2,0.024,0.146,0.0718,0.0543,0.1345,21.1629,1367672.3,601731,0,0,106,91,1,0.055,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,3,0.028,0.122,0.0599,0.0449,0.1097,13.8023,1639313.3,601731,0,0,106,91,1,0.058,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,4,0.028,0.114,0.0558,0.0431,0.0889,14.6481,1761475.2,601731,0,0,106,91,1,0.057,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,0,0.045,0.108,0.0534,0.0361,0.0925,18.8253,1853582.3,311916,0,0,69,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,1,0.039,0.100,0.0494,0.0351,0.0821,15.6531,2007605.7,311916,0,0,69,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,2,0.036,0.106,0.0527,0.0390,0.0999,14.6720,1881938.4,311916,0,0,69,77,1,0.025,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,3,0.032,0.110,0.0544,0.0397,0.0907,17.0075,1821197.5,311916,0,0,69,77,1,0.026,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,4,0.031,0.117,0.0578,0.0372,0.1424,14.1942,1715170.5,311916,0,0,69,77,1,0.023,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,0,0.045,0.054,0.0267,0.0189,0.0939,0.2480,3737370.5,15000,0,0,18,52,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,1,0.035,0.060,0.0300,0.0240,0.0823,0.2526,3323914.4,15000,0,0,18,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,2,0.038,0.044,0.0220,0.0168,0.0599,0.0899,4539956.4,15000,0,0,18,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,3,0.037,0.045,0.0223,0.0183,0.0561,0.2135,4479068.1,15000,0,0,18,53,1,0.013,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,4,0.039,0.047,0.0236,0.0176,0.0642,0.1429,4233815.4,15000,0,0,18,53,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,0,0.045,0.148,0.7395,0.5968,1.5357,23.1664,1352032.7,601728,0,0,1010,90,1,0.061,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,1,0.041,0.143,0.7135,0.5794,1.0367,20.8060,1401295.0,601728,0,0,1010,90,1,0.057,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,2,0.025,0.164,0.8180,0.6395,1.4926,18.4582,1222314.6,601728,0,0,1010,90,1,0.064,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,3,0.026,0.146,0.7322,0.6106,1.3410,17.1873,1365568.5,601728,0,0,1010,90,1,0.063,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,4,0.027,0.135,0.6740,0.5689,0.9515,13.8996,1483218.1,601728,0,0,1010,90,1,0.054,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,0,0.047,0.112,0.5609,0.4010,1.0504,21.2260,1782684.6,311877,0,0,546,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,1,0.036,0.113,0.5661,0.4519,0.9791,15.8165,1766195.3,311877,0,0,546,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,2,0.035,0.105,0.5256,0.3777,1.4481,15.7024,1902465.0,311877,0,0,546,74,1,0.022,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,3,0.032,0.106,0.5313,0.3859,1.3499,14.0028,1881894.6,311877,0,0,546,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,4,0.032,0.110,0.5506,0.3937,1.4256,15.8444,1815806.8,311877,0,0,546,76,1,0.022,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,0,0.042,0.052,0.2613,0.1803,1.0396,1.1040,3826703.9,14961,0,0,40,52,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,1,0.037,0.048,0.2387,0.1739,0.6955,0.7161,4188379.7,14961,0,0,40,53,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,2,0.040,0.048,0.2380,0.1819,0.6183,0.6217,4201339.9,14961,0,0,40,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,3,0.045,0.045,0.2265,0.1677,0.6686,0.7169,4413867.0,14961,0,0,40,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,4,0.038,0.056,0.2803,0.2304,0.6579,0.6991,3566450.9,14961,0,0,40,53,1,0.015,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,0,0.051,0.160,7.9912,6.1482,34.5628,34.5628,1251365.4,601719,0,0,10048,90,1,0.053,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,1,0.036,0.152,7.6095,5.7185,36.2916,36.2916,1312998.7,601719,0,0,10048,90,1,0.057,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,2,0.028,0.152,7.6090,6.5683,24.0031,24.0031,1313081.1,601719,0,0,10048,90,1,0.054,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,3,0.027,0.147,7.3511,5.7267,25.0780,25.0780,1359119.0,601719,0,0,10048,90,1,0.060,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,4,0.035,0.163,8.1460,6.7349,31.9487,31.9487,1226595.2,601719,0,0,10048,90,1,0.078,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,0,0.048,0.125,6.2441,4.9816,28.2828,28.2828,1601486.7,311484,0,0,5106,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,1,0.034,0.126,6.3040,4.6148,26.3937,26.3937,1586264.2,311484,0,0,5106,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,2,0.037,0.125,6.2435,4.7271,24.3614,24.3614,1601630.9,311484,0,0,5106,75,1,0.032,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,3,0.035,0.117,5.8609,4.5193,25.2168,25.2168,1706178.1,311484,0,0,5106,76,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,4,0.034,0.110,5.5049,4.0041,25.4483,25.4483,1816532.1,311484,0,0,5106,76,1,0.023,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,0,0.040,0.047,2.3630,1.8564,6.2853,6.2853,4231780.7,14157,0,0,324,52,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,1,0.036,0.061,3.0474,2.1398,8.2798,8.2798,3281335.3,14157,0,0,324,52,1,0.011,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,2,0.040,0.051,2.5380,1.8849,6.5193,6.5193,3939913.6,14157,0,0,324,52,1,0.011,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,3,0.038,0.052,2.5857,2.1475,6.2645,6.2645,3867285.4,14157,0,0,324,52,1,0.011,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,4,0.040,0.055,2.7356,1.8013,9.1086,9.1086,3655254.2,14157,0,0,324,52,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,0,0.037,0.043,0.0021,0.0012,0.0020,15.1230,468359.7,60066,0,0,3,66,1,0.022,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,1,0.039,0.036,0.0018,0.0011,0.0018,11.9979,550205.5,60066,0,0,3,67,1,0.018,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,2,0.038,0.035,0.0017,0.0010,0.0016,12.3999,566098.8,60066,0,0,3,69,1,0.019,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,3,0.035,0.039,0.0019,0.0011,0.0018,14.1541,514557.3,60066,0,0,3,69,1,0.022,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,4,0.034,0.045,0.0022,0.0013,0.0022,16.1484,442584.9,60066,0,0,3,70,1,0.021,167892,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,0,0.042,0.038,0.0019,0.0012,0.0019,13.8702,525022.1,31545,0,0,8,64,1,0.017,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,1,0.042,0.037,0.0018,0.0012,0.0020,12.7254,536017.9,31545,0,0,8,66,1,0.016,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,2,0.033,0.040,0.0020,0.0013,0.0027,11.2402,500512.1,31545,0,0,8,66,1,0.019,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,3,0.038,0.047,0.0023,0.0015,0.0038,13.5491,425573.7,31545,0,0,8,67,1,0.023,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,4,0.035,0.037,0.0018,0.0012,0.0020,11.9036,546080.5,31545,0,0,8,67,1,0.021,148292,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,0,0.037,0.020,0.0010,0.0010,0.0018,0.0135,998265.9,3051,0,0,8,52,1,0.018,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,1,0.041,0.020,0.0010,0.0010,0.0020,0.0629,981902.7,3051,0,0,8,52,1,0.017,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,2,0.043,0.020,0.0010,0.0010,0.0019,0.0840,998702.0,3051,0,0,8,52,1,0.021,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,3,0.042,0.018,0.0009,0.0009,0.0018,0.0202,1126977.3,3051,0,0,8,52,1,0.017,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,4,0.036,0.020,0.0009,0.0009,0.0020,0.0285,1024902.2,3051,0,0,8,52,1,0.019,130041,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,0,0.045,0.131,0.0064,0.0047,0.0106,23.5931,1523671.1,601731,0,0,14,90,1,0.055,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,1,0.041,0.134,0.0065,0.0052,0.0094,19.5481,1494940.2,601731,0,0,14,90,1,0.056,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,2,0.030,0.136,0.0066,0.0054,0.0120,14.5400,1466981.5,601731,0,0,14,90,1,0.055,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,3,0.029,0.132,0.0064,0.0051,0.0141,13.8806,1516067.8,601731,0,0,14,91,1,0.059,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,4,0.027,0.161,0.0078,0.0065,0.0159,13.4356,1244026.0,601731,0,0,14,91,1,0.063,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,0,0.048,0.132,0.0065,0.0051,0.0104,19.8514,1517246.6,311916,0,0,11,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,1,0.035,0.116,0.0057,0.0046,0.0095,13.1969,1724527.2,311916,0,0,11,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,2,0.035,0.128,0.0063,0.0044,0.0135,23.4452,1559299.5,311916,0,0,11,75,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,3,0.030,0.131,0.0064,0.0051,0.0115,15.8803,1530249.0,311916,0,0,11,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,4,0.035,0.118,0.0058,0.0048,0.0097,13.7530,1692658.9,311916,0,0,11,75,1,0.025,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,0,0.039,0.160,0.0080,0.0065,0.0230,0.2161,1248057.9,15003,0,0,12,54,1,0.029,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,1,0.035,0.061,0.0030,0.0024,0.0100,0.2146,3285625.3,15003,0,0,12,54,1,0.011,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,2,0.038,0.047,0.0023,0.0018,0.0079,0.0989,4216387.3,15003,0,0,12,54,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,3,0.039,0.049,0.0024,0.0019,0.0069,0.0801,4110455.2,15003,0,0,12,54,1,0.011,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,4,0.039,0.055,0.0027,0.0023,0.0075,0.0925,3613004.1,15003,0,0,12,54,1,0.012,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,0,0.042,0.122,0.0602,0.0452,0.0740,23.3480,1641441.1,601731,0,0,106,90,1,0.058,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,1,0.042,0.119,0.0584,0.0446,0.0889,17.4170,1684605.6,601731,0,0,106,91,1,0.055,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,2,0.032,0.117,0.0574,0.0442,0.0922,15.4823,1715223.8,601731,0,0,106,91,1,0.059,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,3,0.034,0.119,0.0587,0.0479,0.0840,14.0204,1675412.6,601731,0,0,106,91,1,0.052,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,4,0.035,0.121,0.0594,0.0490,0.0788,14.6683,1657049.4,601731,0,0,106,91,1,0.055,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,0,0.039,0.093,0.0459,0.0318,0.0780,17.3627,2156330.7,311916,0,0,69,74,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,1,0.037,0.096,0.0476,0.0354,0.0766,13.8931,2082629.3,311916,0,0,69,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,2,0.031,0.106,0.0524,0.0397,0.0817,14.5439,1888997.8,311916,0,0,69,75,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,3,0.035,0.094,0.0466,0.0354,0.0783,14.9439,2126699.8,311916,0,0,69,76,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,4,0.027,0.115,0.0570,0.0383,0.1053,16.2782,1736043.4,311916,0,0,69,76,1,0.025,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,0,0.038,0.041,0.0205,0.0155,0.0517,0.1015,4861601.3,15000,0,0,18,52,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,1,0.035,0.048,0.0241,0.0173,0.0743,0.1482,4134360.0,15000,0,0,18,52,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,2,0.037,0.044,0.0219,0.0152,0.0719,0.1250,4551801.8,15000,0,0,18,52,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,3,0.037,0.046,0.0231,0.0174,0.0592,0.0933,4319090.3,15000,0,0,18,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,4,0.038,0.044,0.0218,0.0166,0.0541,0.1262,4584031.6,15000,0,0,18,53,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,0,0.041,0.144,0.7182,0.5669,1.2342,24.7252,1392055.1,601728,0,0,1010,90,1,0.054,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,1,0.038,0.163,0.8174,0.7083,1.2594,21.0380,1223253.0,601728,0,0,1010,90,1,0.069,347880,62586
